,File Path,Label,Frame Count,Width,Height,Codec,File Size(MB)
0,Deepfakes/000_003.mp4,FAKE,396,640,480,h264,0.85
1,Deepfakes/001_870.mp4,FAKE,460,1280,720,h264,2.74
2,Deepfakes/002_006.mp4,FAKE,693,1280,720,h264,1.98
3,Deepfakes/003_000.mp4,FAKE,303,640,480,h264,0.57
4,Deepfakes/004_982.mp4,FAKE,309,1280,720,h264,1.19
5,Deepfakes/005_010.mp4,FAKE,385,720,480,h264,1.5
6,Deepfakes/006_002.mp4,FAKE,310,1280,720,h264,0.84
7,Deepfakes/007_132.mp4,FAKE,505,600,480,h264,1.01
8,Deepfakes/008_990.mp4,FAKE,637,640,480,h264,0.98
9,Deepfakes/009_027.mp4,FAKE,588,640,480,h264,0.74
10,Deepfakes/010_005.mp4,FAKE,474,640,480,h264,1.4
11,Deepfakes/011_805.mp4,FAKE,632,1280,720,h264,3.25
12,Deepfakes/012_026.mp4,FAKE,363,640,480,h264,0.69
13,Deepfakes/013_883.mp4,FAKE,332,640,480,h264,0.58
14,Deepfakes/014_790.mp4,FAKE,676,640,480,h264,3.29
15,Deepfakes/015_919.mp4,FAKE,437,640,480,h264,0.83
16,Deepfakes/016_209.mp4,FAKE,678,640,480,h264,1.48
17,Deepfakes/017_803.mp4,FAKE,398,1280,720,h264,1.82
18,Deepfakes/018_019.mp4,FAKE,432,640,480,h264,0.4
19,Deepfakes/019_018.mp4,FAKE,1385,640,480,h264,2.28
20,Deepfakes/020_344.mp4,FAKE,390,1280,720,h264,1.68
21,Deepfakes/021_312.mp4,FAKE,431,654,480,h264,0.49
22,Deepfakes/022_489.mp4,FAKE,325,1280,720,h264,1.17
23,Deepfakes/023_923.mp4,FAKE,553,640,480,h264,1.74
24,Deepfakes/024_073.mp4,FAKE,306,640,480,h264,0.52
25,Deepfakes/025_067.mp4,FAKE,747,1440,1080,h264,3.32
26,Deepfakes/026_012.mp4,FAKE,322,640,480,h264,0.49
27,Deepfakes/027_009.mp4,FAKE,315,640,480,h264,0.84
28,Deepfakes/028_068.mp4,FAKE,434,848,480,h264,0.83
29,Deepfakes/029_048.mp4,FAKE,416,586,480,h264,0.49
30,Deepfakes/030_193.mp4,FAKE,297,1920,1080,h264,3.51
31,Deepfakes/031_163.mp4,FAKE,482,1280,720,h264,1.51
32,Deepfakes/032_944.mp4,FAKE,310,1280,720,h264,1.61
33,Deepfakes/033_097.mp4,FAKE,809,854,480,h264,1.77
34,Deepfakes/034_590.mp4,FAKE,407,960,720,h264,1.14
35,Deepfakes/035_036.mp4,FAKE,423,640,480,h264,0.56
36,Deepfakes/036_035.mp4,FAKE,337,640,480,h264,0.91
37,Deepfakes/037_072.mp4,FAKE,454,656,480,h264,0.75
38,Deepfakes/038_125.mp4,FAKE,305,854,480,h264,0.54
39,Deepfakes/039_058.mp4,FAKE,609,654,480,h264,1.03
40,Deepfakes/040_997.mp4,FAKE,548,1280,720,h264,2.79
41,Deepfakes/041_063.mp4,FAKE,349,656,480,h264,0.68
42,Deepfakes/042_084.mp4,FAKE,338,640,480,h264,0.9
43,Deepfakes/043_110.mp4,FAKE,495,1280,720,h264,1.54
44,Deepfakes/044_945.mp4,FAKE,335,1280,720,h264,1.74
45,Deepfakes/045_889.mp4,FAKE,350,1920,1080,h264,4.55
46,Deepfakes/046_904.mp4,FAKE,504,1280,720,h264,2.23
47,Deepfakes/047_862.mp4,FAKE,319,854,480,h264,0.51
48,Deepfakes/048_029.mp4,FAKE,485,640,480,h264,1.12
49,Deepfakes/049_946.mp4,FAKE,360,640,480,h264,0.45
50,Deepfakes/050_059.mp4,FAKE,530,640,480,h264,0.58
51,Deepfakes/051_332.mp4,FAKE,717,1280,720,h264,2.56
52,Deepfakes/052_108.mp4,FAKE,323,1920,1080,h264,2.85
53,Deepfakes/053_095.mp4,FAKE,417,656,480,h264,0.61
54,Deepfakes/054_071.mp4,FAKE,368,640,480,h264,0.69
55,Deepfakes/055_147.mp4,FAKE,394,640,480,h264,0.57
56,Deepfakes/056_996.mp4,FAKE,373,1280,720,h264,1.08
57,Deepfakes/057_070.mp4,FAKE,431,656,480,h264,1.25
58,Deepfakes/058_039.mp4,FAKE,669,720,480,h264,1.15
59,Deepfakes/059_050.mp4,FAKE,721,640,480,h264,1.46
60,Deepfakes/060_088.mp4,FAKE,844,600,480,h264,4.06
61,Deepfakes/061_080.mp4,FAKE,337,654,480,h264,0.69
62,Deepfakes/062_066.mp4,FAKE,423,640,480,h264,0.65
63,Deepfakes/063_041.mp4,FAKE,930,640,480,h264,1.95
64,Deepfakes/064_991.mp4,FAKE,402,640,480,h264,0.84
65,Deepfakes/065_089.mp4,FAKE,442,1280,720,h264,3.29
66,Deepfakes/066_062.mp4,FAKE,435,720,480,h264,1.48
67,Deepfakes/067_025.mp4,FAKE,538,1280,720,h264,2.09
68,Deepfakes/068_028.mp4,FAKE,401,640,480,h264,0.73
69,Deepfakes/069_961.mp4,FAKE,774,1280,720,h264,3.9
70,Deepfakes/070_057.mp4,FAKE,367,640,480,h264,0.8
71,Deepfakes/071_054.mp4,FAKE,453,654,480,h264,1.35
72,Deepfakes/072_037.mp4,FAKE,311,656,480,h264,0.84
73,Deepfakes/073_024.mp4,FAKE,703,1280,720,h264,2.72
74,Deepfakes/074_825.mp4,FAKE,345,1920,1080,h264,2.86
75,Deepfakes/075_977.mp4,FAKE,613,1280,720,h264,3.15
76,Deepfakes/076_079.mp4,FAKE,329,1280,720,h264,1.25
77,Deepfakes/077_100.mp4,FAKE,611,640,480,h264,0.85
78,Deepfakes/078_955.mp4,FAKE,523,1280,720,h264,1.93
79,Deepfakes/079_076.mp4,FAKE,424,1280,720,h264,1.56
80,Deepfakes/080_061.mp4,FAKE,483,656,480,h264,0.57
81,Deepfakes/081_087.mp4,FAKE,1170,600,480,h264,2.16
82,Deepfakes/082_103.mp4,FAKE,316,640,480,h264,0.61
83,Deepfakes/083_213.mp4,FAKE,545,1920,1080,h264,5.3
84,Deepfakes/084_042.mp4,FAKE,375,1920,1080,h264,5.49
85,Deepfakes/085_124.mp4,FAKE,329,640,480,h264,1.78
86,Deepfakes/086_090.mp4,FAKE,935,1280,720,h264,2.58
87,Deepfakes/087_081.mp4,FAKE,309,640,480,h264,0.37
88,Deepfakes/088_060.mp4,FAKE,665,640,480,h264,2.07
89,Deepfakes/089_065.mp4,FAKE,751,1280,720,h264,3.06
